reconstruction_error
16.66235160665029
23.606603534255104
22.756764989230227
22.756764989230227
22.756764989230227
0.005297567096123247
0.005297567096123247
0.005297567096123247
0.005297567096123247
0.005297567096123247
39.24329666772998
27.003968024535418
37.57209314488521
19.355196418634073
19.355196418634073
0.006184053469811856
0.006184053469811856
0.006184053469811856
26.340406750202725
31.45870515287065
22.694421718702184
22.694421718702184
22.694421718702184
32.79780553772136
21.692943062531945
24.880559291921006
24.871576465811504
0.005309573334162596
0.005309573334162596
0.005309573334162596
0.005309573334162596
0.005309573334162596
43.15921288399279
44.02882509357607
16.469342291972747
16.491575099492433
16.493400532892863
16.48211378928823
47.532127613865384
47.54145107628265
19.41193902990157
42.67166878712465
45.498557622807034
25.600723896999945
25.589333141698145
42.686398396149734
25.357275376130406
41.02036633234123
20.89286686257653
40.31568395706564
18.417156128605008
18.420898987117813
31.345080861470503
41.021810272622275
41.021810272622275
41.021810272622275
0.006728318114979972
0.006728318114979972
0.006728318114979972
0.006728318114979972
0.006728318114979972
37.365036026593714
35.574685632915845
35.574685632915845
0.005592305179964618
0.005592305179964618
0.005592305179964618
20.86100031562232
20.869138228002733
45.88886823933565
45.87357521815834
45.910256864250364
35.302168243688406
16.92906683642764
16.91427271841367
20.881473410485082
14.00973520649926
14.00973520649926
16.919819746631223
43.38471248709822
41.02903035704636
20.889781876097448
41.04924998953417
16.160699656714833
19.859598932151435
0.009731897258367192
0.009731897258367192
0.009731897258367192
0.009731897258367192
0.009731897258367192
16.095544984817884
15.035678822031569
45.50159976037339
45.51985473067699
28.75323076534429
28.755646339079473
25.146513474449026
25.146513474449026
22.904389448786837
34.34957448043049
14.955198703964795
14.969101241629312
14.977568653004196
16.135682006828944
14.98626355902279
22.157226314338672
22.85469150062458
22.87412052345244
22.889192616706715
22.861147594558982
22.908698116106244
21.935147054427954
17.825232285313007
15.377071968678052
15.377071968678052
0.00842870165924294
0.00842870165924294
0.00842870165924294
0.00842870165924294
40.74064738822846
16.645841591952006
18.430551281885283
35.259333512176596
19.87573096474281
36.5481015140065
36.5481015140065
36.5481015140065
0.005757131559175371
0.005757131559175371
0.005757131559175371
0.005757131559175371
0.005757131559175371
19.513245169853718
29.03922541590637
20.89595207886692
19.3759813086469
29.044080776590185
44.78331073370466
44.7621873652519
44.80443910693696
44.8165147101136
44.81349565611191
43.54234132604397
37.61908301893873
43.5304393603444
37.62461318004443
35.88323513871806
35.90217168983005
18.87976432725837
18.87976432725837
18.87976432725837
0.006365456240844064
0.006365456240844064
0.006365456240844064
0.006365456240844064
0.006365456240844064
40.7607955220803
16.658681999526607
40.77519011041095
45.87662991885956
31.956306917140868
44.729003612237925
31.93847828951775
44.14563140262874
44.14563140262874
40.77806933449215
33.40610067267804
33.40610067267804
33.40610067267804
0.0052773447698675835
0.0052773447698675835
0.0052773447698675835
0.0052773447698675835
0.0052773447698675835
20.90006605807169
42.489195010630986
38.607427538255614
15.48645619838849
44.931340769881565
43.72109450659995
25.47084694805118
39.08526963517882
21.454158329799537
24.051136459192296
39.09372590419811
23.892074515350977
41.02036633234123
21.787507087382856
21.787507087382856
21.787507087382856
36.89930073599971
36.89930073599971
0.0054832668016699514
0.0054832668016699514
0.0054832668016699514
0.0054832668016699514
0.0054832668016699514
0.00582529568950332
0.00582529568950332
0.00582529568950332
19.40797543746691
34.60373011661822
29.93264723498065
20.13291329963462
20.13291329963462
0.005919071363362422
20.13291329963462
20.13291329963462
0.005919071363362422
14.200975096089035
14.209439162722681
14.221425559108056
14.231324776191935
46.72690136455043
46.70221704436179
19.523182000015233
32.0711149906089
17.99524276480151
18.759553839801715
18.001220681762177
32.41932444365675
16.37437576469325
41.36772210744244
29.075676170535875
29.056220965720993
40.795346823884906
40.80110140465514
40.82126455284213
40.844314279071625
40.850077732012586
40.86448815178624
20.89286686257653
18.660118610828054
18.665947483407635
13.943963102031848
13.952349390932932
33.74052059215091
33.74052059215091
0.005314234046510691
0.005314234046510691
0.005314234046510691
0.005314234046510691
27.73030157378087
18.68527150843082
18.67566431380744
14.632731509817672
14.634449938467199
19.893881927035743
20.89286686257653
13.938651462433556
27.290450655276434
18.698882907729995
18.71249497183159
36.00219924889442
28.620420379180366
